Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1588        0        5   100.0%          115      18975
    6436        0     3035   100.0%          115      18975
    1497        0       88   100.0%          115      18975
    1569        0        0   100.0%          115      18975
    1573        0        0   100.0%          115      18975
    1571        0        0   100.0%          115      18975
    1569        0        0   100.0%          115      18975
    1567        0        0   100.0%          115      18975
    1618        0        0   100.0%          115      18975
    1599        0        0   100.0%          115      18975
    1560        0        5   100.0%          115      18975
    1501        0      115   100.0%          115      18975
    1556        0        0   100.0%          115      18975
    1585        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1595        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1583        0        0   100.0%          115      18975
    1574        0        5   100.0%          115      18975
    6350        0     3151   100.0%          115      18975
    1555        0        0   100.0%          115      18975
    1600        0        0   100.0%          115      18975
    1587        0        0   100.0%          115      18975
    1588        0        0   100.0%          115      18975
    1560        0        0   100.0%          115      18975
    1568        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1587        0        3   100.0%          115      18975
    6455        0     3038   100.0%          115      18975
    1474        0      102   100.0%          115      18975
    1568        0        0   100.0%          115      18975
    1570        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1589        0        0   100.0%          115      18975
    1571        1        1    99.9%          115      18975
    1571        0        0   100.0%          115      18975
    1584        0        0   100.0%          115      18975
    1588        0        5   100.0%          115      18975
    5610        0     2675   100.0%          115      18975
    1567        0        0   100.0%          115      18975
    1589        0        0   100.0%          115      18975
    1567        0        0   100.0%          115      18975
    1569        0        0   100.0%          115      18975
    1584        1        1    99.9%          115      18975
    1554        0        0   100.0%          115      18975
    1571        0        0   100.0%          115      18975
    1585        0        4   100.0%          115      18975
    6395        0     3158   100.0%          115      18975
    1568        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1569        0        0   100.0%          115      18975
    1571        0        0   100.0%          115      18975
    1558        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1582        0        0   100.0%          115      18975
    1569        0        0   100.0%          115      18975
    6494        0     3043   100.0%          115      18975
    1475        0      115   100.0%          115      18976
    1584        0        0   100.0%          115      18976
    1588        0        0   100.0%          115      18976
    1586        0        0   100.0%          115      18976
    1571        0        0   100.0%          115      18976
    1555        0        0   100.0%          115      18976
    1586        0        0   100.0%          115      18976
    1570        0        0   100.0%          115      18976
    1575        0        5   100.0%          115      18976
    6387        0     3155   100.0%          115      18976
    1569        0        0   100.0%          115      18976
    1588        0        0   100.0%          115      18976
    1618        0        0   100.0%          115      18976
    1567        0        0   100.0%          115      18976
    1570        1        1    99.9%          115      18976
    1554        0        0   100.0%          115      18976
    1557        0        0   100.0%          115      18976
    1559        0        5   100.0%          115      18976
    4469        0     5502   100.0%          115      18976
    1588        0        0   100.0%          115      18976
    1569        0        0   100.0%          115      18976
    1570        0        0   100.0%          115      18976
    1583        0        0   100.0%          115      18976
    1558        0        0   100.0%          115      18976
    1581        0        0   100.0%          115      18976
    1556        0        0   100.0%          115      18976
    1616        0        0   100.0%          115      18976
    8434        0     3083   100.0%          115      18976
    1478        0      129   100.0%          115      18976
    1585        0        0   100.0%          115      18976
    1571        0        0   100.0%          115      18976
    1582        0        0   100.0%          115      18976
    1584        0        0   100.0%          115      18976
    1568        0        0   100.0%          115      18976
    1587        0        0   100.0%          115      18976
    1567        0        0   100.0%          115      18976
    1605       19        9    98.8%          115      18976
    6430        0     3167   100.0%          115      18976
    1587        0        0   100.0%          115      18977
    1591        0        0   100.0%          115      18977
    1586        0        0   100.0%          115      18977
    1556        0        0   100.0%          115      18977
    1582        0        4   100.0%          115      18977
    1567        0        0   100.0%          115      18977
    1598        0        0   100.0%          115      18977
    1584        0        4   100.0%          115      18977
    6437        0     3151   100.0%          115      18977
    1569        0        0   100.0%          115      18977
    1597        0        0   100.0%          115      18977
    1573        0        0   100.0%          115      18977
    1556        0        0   100.0%          115      18977
    1670        0       39   100.0%          115      18977
    1581        0        0   100.0%          115      18977
    1573        0        0   100.0%          115      18977
    1582        0        0   100.0%          115      18977
    6508        0     3044   100.0%          115      18977
    1502        0      115   100.0%          115      18977
    1586        0        0   100.0%          115      18977
    1587        0        0   100.0%          115      18977
    1569        0        0   100.0%          115      18977
    1585        0        0   100.0%          115      18977
    1583        0        0   100.0%          115      18977
    1587        0        0   100.0%          115      18977
    1584        0        0   100.0%          115      18977
    1573        0        5   100.0%          115      18977
    6458        0     3153   100.0%          115      18977
    1583        0        0   100.0%          115      18977
    1587        0        0   100.0%          115      18977
    1597        0        0   100.0%          115      18977
    1583        0        0   100.0%          115      18977
    1619        0        0   100.0%          115      18977
    1582        0        0   100.0%          115      18977
    1573        0        0   100.0%          115      18977
    1601        0        5   100.0%          115      18977
    6422        0     3156   100.0%          115      18977
    1570        0        0   100.0%          115      18977
    1618        0        0   100.0%          115      18977
    1573        0        0   100.0%          115      18977
    1617        0        0   100.0%          115      18977
    1571        0        0   100.0%          115      18977
    1597        0        0   100.0%          115      18977
    1586        0        0   100.0%          115      18977
    1554        0        0   100.0%          115      18977
    4493        0     5281   100.0%          115      18977
    1474        1      115    99.9%          115      18977
    1554        0        0   100.0%          115      18977
    1581        0        0   100.0%          115      18977
    1567        0        0   100.0%          115      18977
    1573        0        0   100.0%          115      18977
    1582        1        1    99.9%          115      18977
    1569        0        0   100.0%          115      18977
    1571        0        0   100.0%          115      18977
    1573        0        5   100.0%          115      18977
    6435        0     3157   100.0%          115      18977
    1585        0        0   100.0%          115      18977
    1587        0        0   100.0%          115      18977
    1597        0        0   100.0%          115      18977
    1555        0        0   100.0%          115      18977
    1585        0        0   100.0%          115      18977
    1570        0        0   100.0%          115      18977
    4198        0       19   100.0%          115      18977
    1589        0        6   100.0%          115      18977
    6550        0     3069   100.0%          115      18977
    1571        0        0   100.0%          115      18977
    1591        0        0   100.0%          115      18977
    1598        0        0   100.0%          115      18977
    1618        0        0   100.0%          115      18977
    1584        0        0   100.0%          115      18977
    1568        0        0   100.0%          115      18977
    1571        0        0   100.0%          115      18977
    1582        0        0   100.0%          115      18977
    6568        0     3048   100.0%          115      18977
    1501        0      115   100.0%          115      18978
    1554        0        0   100.0%          115      18978
    1571        0        0   100.0%          115      18978
    1585        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1597        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1567        0        0   100.0%          115      18978
    1602        0        5   100.0%          115      18978
    6463        0     3159   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1582        0        0   100.0%          115      18978
    1581        0        0   100.0%          115      18978
    1597        0        0   100.0%          115      18978
    1573        0        0   100.0%          115      18978
    1569        0        0   100.0%          115      18978
    1557        0        0   100.0%          115      18978
    1591        0        5   100.0%          115      18978
    6560        0     3045   100.0%          115      18978
    1501        0       88   100.0%          115      18978
    1556        0        0   100.0%          115      18978
    1571        0        0   100.0%          115      18978
    1582        0        0   100.0%          115      18978
    1585        0        0   100.0%          115      18978
    1586        0        0   100.0%          115      18978
    1579        0        0   100.0%          115      18978
    1581        0        0   100.0%          115      18978
    6545        0     3048   100.0%          115      18978
    1506        0      115   100.0%          115      18978
    1597        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1548        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1581        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1588        0        0   100.0%          115      18978
    1572        0        5   100.0%          115      18978
    4436        0     5391   100.0%          115      18978
    1581        0        0   100.0%          115      18978
    1560        0        0   100.0%          115      18978
    1566        0        0   100.0%          115      18978
    1553        0        0   100.0%          115      18978
    1584        0        0   100.0%          115      18978
    1596        0        0   100.0%          115      18978
    1571        0        0   100.0%          115      18978
    1571        0        0   100.0%          115      18978
    6556        0     3042   100.0%          115      18978
    1475        0      115   100.0%          115      18978
    1616        0        0   100.0%          115      18978
    1573        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1573        0        0   100.0%          115      18978
    1555        0        0   100.0%          115      18978
    1582        0        0   100.0%          115      18978
    1557        0        0   100.0%          115      18978
    1574        0        4   100.0%          115      18978
    1507        0      116   100.0%          115      18978
    1570        0        0   100.0%          115      18978
    1584        0        0   100.0%          115      18978
    1585        0        0   100.0%          115      18978
    1556        0        0   100.0%          115      18978
    1584        0        0   100.0%          115      18978
    1587        0        0   100.0%          115      18978
    1584        0        0   100.0%          115      18978
    1600        0        4   100.0%          115      18978
    6516        0     3157   100.0%          115      18978
    1571        0        0   100.0%          115      18978
    1568        0        0   100.0%          115      18978
    1569        0        0   100.0%          115      18978
    1582        0        0   100.0%          115      18978
    1583        0        0   100.0%          115      18978
    1570        0        0   100.0%          115      18978
    1584        0        0   100.0%          115      18978
    1597        0        0   100.0%          115      18978
    6581        0     3044   100.0%          115      18978
    1503        0      115   100.0%          115      18979
    1570        0        0   100.0%          115      18979
    1570        0        0   100.0%          115      18979
    1585        0        0   100.0%          115      18979
    1584        0        0   100.0%          115      18979
    1554        0        0   100.0%          115      18979
    1587        0        0   100.0%          115      18979
    1599        0        0   100.0%          115      18979
    1589        0        5   100.0%          115      18979
    6508        0     3156   100.0%          115      18979
    1582        0        0   100.0%          115      18979
    1573        0        0   100.0%          115      18979
    1567        0        0   100.0%          115      18979
    1569        0        0   100.0%          115      18979
    1558        1        1    99.9%          115      18979
    1597        0        0   100.0%          115      18979
    1599        0        0   100.0%          115      18979
    1588        0        5   100.0%          115      18979
    6504        0     3156   100.0%          115      18979
    1587        0        0   100.0%          115      18979
    1568        0        0   100.0%          115      18979
    1573        0        0   100.0%          115      18979
    1571        0        0   100.0%          115      18979
    1620        0        0   100.0%          115      18979
    1581        0        0   100.0%          115      18979
    1620        0        0   100.0%          115      18979
    1555        0        0   100.0%          115      18979
    4590        0     5282   100.0%          115      18979
    1539        0      115   100.0%          115      18979
    1587        0        0   100.0%          115      18979
    1587        0        0   100.0%          115      18979
    1570        0        0   100.0%          115      18979
    1557        0        0   100.0%          115      18979
    1569        0        0   100.0%          115      18979
    1570        0        0   100.0%          115      18979
    1570        0        0   100.0%          115      18979
    1588        1        5    99.9%          115      18979
    6551        0     3158   100.0%          115      18979
    1566        0        0   100.0%          115      18979
    1573        0        0   100.0%          115      18979
    1556        0        0   100.0%          115      18979
    1556        0        0   100.0%          115      18979
    1571        2        1    99.9%          115      18979
    1587        0        0   100.0%          115      18979
    1583        0        0   100.0%          115      18979
    1559        1        5    99.9%          115      18979
    6544        0     3158   100.0%          115      18979
    1619        0        0   100.0%          115      18979
    1571        0        0   100.0%          115      18979
    1589        0        0   100.0%          115      18979
    1586        0        0   100.0%          115      18979
    1571        1        1    99.9%          115      18979
    1583        0        0   100.0%          115      18979
    1619        0        0   100.0%          115      18979
    1583        0        0   100.0%          115      18979
    6646        0     3047   100.0%          115      18979
    1503        0      115   100.0%          115      18979
    1575        0        0   100.0%          115      18979
    1619        0        0   100.0%          115      18979
    1567        0        0   100.0%          115      18979
    1585        0        0   100.0%          115      18979
    1585        0        0   100.0%          115      18979
    1582        0        0   100.0%          115      18979
    1588        0        0   100.0%          115      18979
    1560        0        5   100.0%          115      18979
    6578        0     3156   100.0%          115      18979
    1583        0        0   100.0%          115      18979
    1587        0        0   100.0%          115      18979
    1566        0        0   100.0%          115      18979
    1583        0        0   100.0%          115      18979
    1584        0        0   100.0%          115      18979
    1556        0        0   100.0%          115      18979
    1586        0        0   100.0%          115      18979
    1591        0        5   100.0%          115      18979
    6560        0     3155   100.0%          115      18980
    1556        0        0   100.0%          115      18980
    1579        0        0   100.0%          115      18980
    1618        0        0   100.0%          115      18980
    1555        0        0   100.0%          115      18980
    1619        1        1    99.9%          115      18980
    1585        0        0   100.0%          115      18980
    1568        0        0   100.0%          115      18980
    1586        0        0   100.0%          115      18980
    6682        0     3044   100.0%          115      18980
    1488        0      115   100.0%          116      18980
    1568        0        0   100.0%          116      18980
    1567        0        0   100.0%          116      18980
    1587        0        0   100.0%          116      18980
    1586        0        0   100.0%          116      18980
    1571        0        0   100.0%          116      18980
    1583        0        0   100.0%          116      18980
    1585        0        0   100.0%          116      18980
    1586        0        5   100.0%          116      18980
    4533        0     5392   100.0%          116      18980
    1596        0        0   100.0%          116      18980
    1573        0        0   100.0%          116      18980
    1618        0        0   100.0%          116      18980
    1582        0        0   100.0%          116      18980
    1573        1        1    99.9%          116      18980
    1569        0        0   100.0%          116      18980
    1553        0        0   100.0%          116      18980
    1591        0        5   100.0%          116      18980
    6416        0     5296   100.0%          116      18980
    1498        0       88   100.0%          116      18980
    1586        0        0   100.0%          116      18980
    1571        0        0   100.0%          116      18980
    1581        0        0   100.0%          116      18980
    1597        0        0   100.0%          116      18980
    1567        1        1    99.9%          116      18980
    1583        0        0   100.0%          116      18980
    1581        0        0   100.0%          116      18980
    6723        0     3087   100.0%          116      18980
    1496        0      118   100.0%          116      18980
    1597        0        0   100.0%          116      18980
    1569        0        0   100.0%          116      18980
    1618        0        0   100.0%          116      18980
    1555        0        0   100.0%          116      18980
    1587        0        0   100.0%          116      18980
    1556        0        0   100.0%          116      18980
    1584        0        0   100.0%          116      18980
    1590        0        4   100.0%          116      18980
    6591        0     3157   100.0%          116      18980
    1559        0        0   100.0%          116      18980
    1571        0        0   100.0%          116      18980
    1597        0        0   100.0%          116      18980
    1554        0        0   100.0%          116      18980
    1588        0        0   100.0%          116      18980
    1583        0        0   100.0%          116      18980
    1558        0        0   100.0%          116      18980
    1586        0        2   100.0%          116      18980
    6679        0     3039   100.0%          116      18980
    1538        0      116   100.0%          116      18980
    1569        0        0   100.0%          116      18980
    1573        0        0   100.0%          116      18980
    1583        0        0   100.0%          116      18980
    1569        0        0   100.0%          116      18980
    1567        0        0   100.0%          116      18980
    1581        0        0   100.0%          116      18980
    1571        0        0   100.0%          116      18980
    3174        0      950   100.0%          116      18980
    1488        0      115   100.0%          116      18981
    1571        0        0   100.0%          116      18981
    1558        0        0   100.0%          116      18981
    1581        0        0   100.0%          116      18981
    1666        0       37   100.0%          116      18981
    1601        0        0   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    1584        0        0   100.0%          116      18981
    1590        0        5   100.0%          116      18981
    6624        0     3157   100.0%          116      18981
    1555        0        0   100.0%          116      18981
    1581        0        0   100.0%          116      18981
    1585        0        0   100.0%          116      18981
    1570        0        0   100.0%          116      18981
    1572        0        0   100.0%          116      18981
    1587        0        0   100.0%          116      18981
    1556        0        0   100.0%          116      18981
    1571        0        0   100.0%          116      18981
    4645        0     5281   100.0%          116      18981
    1489        0      115   100.0%          116      18981
    1582        0        0   100.0%          116      18981
    1583        0        0   100.0%          116      18981
    1595        0        0   100.0%          116      18981
    1583        0        0   100.0%          116      18981
    1569        0        0   100.0%          116      18981
    1617        0        0   100.0%          116      18981
    1556        0        0   100.0%          116      18981
    1588        0        5   100.0%          116      18981
    3116        0     1053   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    1585        0        0   100.0%          116      18981
    1582        0        0   100.0%          116      18981
    1616        0        0   100.0%          116      18981
    1556        1        1    99.9%          116      18981
    1583        0        0   100.0%          116      18981
    1584        0        0   100.0%          116      18981
    1568        0        5   100.0%          116      18981
    6609        0     3156   100.0%          116      18981
    1618        0        0   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    1574        0        0   100.0%          116      18981
    1580        0        0   100.0%          116      18981
    1557        0        0   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    1556        0        0   100.0%          116      18981
    1585        0        0   100.0%          116      18981
    6761        0     3046   100.0%          116      18981
    1490        1      115    99.9%          116      18981
    1567        0        0   100.0%          116      18981
    1558        0        0   100.0%          116      18981
    1618        0        0   100.0%          116      18981
    4459        0       55   100.0%          116      18981
    1585        0        0   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    1587        0        0   100.0%          116      18981
    1592        0        5   100.0%          116      18981
    6647        0     3157   100.0%          116      18981
    1588        0        0   100.0%          116      18981
    1620        0        0   100.0%          116      18981
    1583        0        0   100.0%          116      18981
    1616        0        0   100.0%          116      18981
    1571        0        0   100.0%          116      18981
    1587        0        0   100.0%          116      18981
    1586        0        0   100.0%          116      18981
    1575        0        5   100.0%          116      18981
    6652        0     3156   100.0%          116      18981
    1587        0        0   100.0%          116      18981
    1586        0        0   100.0%          116      18981
    1587        0        0   100.0%          116      18981
    1583        0        0   100.0%          116      18981
    1585        0        0   100.0%          116      18981
    1585        0        0   100.0%          116      18981
    1573        0        0   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    6708        0     3045   100.0%          116      18981
    1542        0      115   100.0%          116      18981
    1583        0        0   100.0%          116      18981
    1573        0        0   100.0%          116      18981
    1567        0        0   100.0%          116      18981
    1589        0        0   100.0%          116      18981
    1576        0        0   100.0%          116      18981
    1571        0        0   100.0%          116      18981
    1620        0        0   100.0%          116      18981
    1572        0        5   100.0%          116      18981
    4629        0     5392   100.0%          116      18982
    1571        0        0   100.0%          116      18982
    1573        0        0   100.0%          116      18982
    1582        0        0   100.0%          116      18982
    1571        0        0   100.0%          116      18982
    1589        1        1    99.9%          116      18982
    1583        0        0   100.0%          116      18982
    1585        0        0   100.0%          116      18982
    1576        0        5   100.0%          116      18982
    6654        0     3153   100.0%          116      18982
    1547        0        0   100.0%          116      18982
    1580        0        0   100.0%          116      18982
    1584        0        0   100.0%          116      18982
    1568        0        0   100.0%          116      18982
    1581        1        1    99.9%          116      18982
    1553        0        0   100.0%          116      18982
    1584        0        0   100.0%          116      18982
    1582        0        0   100.0%          116      18982
    6760        0     3045   100.0%          116      18982
    1500        0      115   100.0%          116      18982
    1586        0        0   100.0%          116      18982
    1573        0        0   100.0%          116      18982
    1568        0        0   100.0%          116      18982
    1585        0        0   100.0%          116      18982
    1581        0        0   100.0%          116      18982
    1552        0        0   100.0%          116      18982
    1571        0        0   100.0%          116      18982
    1602        0        5   100.0%          116      18982
    6671        0     3157   100.0%          116      18982
    1618        0        0   100.0%          116      18982
    1567        0        0   100.0%          116      18982
    1568        0        0   100.0%          116      18982
    1570        0        0   100.0%          116      18982
    1571        0        4   100.0%          116      18982
    1571        0        0   100.0%          116      18982
    1573        0        0   100.0%          116      18982
    1585        0        2   100.0%          116      18982
    6741        0     3070   100.0%          116      18982
    1581        0        0   100.0%          116      18982
    1618        0        0   100.0%          116      18982
    1573        0        0   100.0%          116      18982
    1568        0        0   100.0%          116      18982
    1620        0        0   100.0%          116      18982
    1556        1        1    99.9%          116      18982
    1587        0        0   100.0%          116      18982
    1569        0        0   100.0%          116      18982
    6764        0     3046   100.0%          116      18982
    1502        0      116   100.0%          116      18982
    1567        0        0   100.0%          116      18982
    1569        0        0   100.0%          116      18982
    1582        0        0   100.0%          116      18982
    1585        0        0   100.0%          116      18982
    1618        0        0   100.0%          116      18982
    1583        0        0   100.0%          116      18982
    1585        0        0   100.0%          116      18982
    1572        0        4   100.0%          116      18982
    6695        0     3157   100.0%          116      18982
    1583        0        0   100.0%          116      18982
    1585        0        0   100.0%          116      18982
    1568        0        0   100.0%          116      18982
    1585        0        0   100.0%          116      18982
    1571        1        1    99.9%          116      18982
    1595        0        0   100.0%          116      18982
    1569        0        0   100.0%          116      18982
    1587        0        3   100.0%          116      18982
    4760        0     5282   100.0%          116      18982
    1469        0       88   100.0%          116      18983
    1571        0        0   100.0%          116      18983
    1584        0        0   100.0%          116      18983
    1569        0        0   100.0%          116      18983
    1575        0        0   100.0%          116      18983
    1556        1        1    99.9%          116      18983
    1571        0        0   100.0%          116      18983
    1571        0        0   100.0%          116      18983
    6789        0     3050   100.0%          116      18983
    1489        0      115   100.0%          116      18983
    1555        0        0   100.0%          116      18983
    1599        0        0   100.0%          116      18983
    1594        0        0   100.0%          116      18983
    1555        0        0   100.0%          116      18983
    1570        0        0   100.0%          116      18983
    1586        0        0   100.0%          116      18983
    1572        0        0   100.0%          116      18983
    1592        0        5   100.0%          116      18983
    6726        0     3158   100.0%          116      18983
    1554        0        0   100.0%          116      18983
    1569        0        0   100.0%          116      18983
    1584        0        0   100.0%          116      18983
    1618        0        0   100.0%          116      18983
    1557        1        1    99.9%          116      18983
    1586        0        0   100.0%          116      18983
    1569        0        0   100.0%          116      18983
    1580        0        0   100.0%          116      18983
    6818        0     3045   100.0%          116      18983
    1477        0      115   100.0%          116      18983
    1568        0        0   100.0%          116      18983
    1568        0        0   100.0%          116      18983
    1567        0        0   100.0%          116      18983
    1591        0        0   100.0%          116      18983
    1567        0        0   100.0%          116      18983
    1581        0        0   100.0%          116      18983
    1584        0        0   100.0%          116      18983
    2669        0      766   100.0%          116      18983
    1517        0      115   100.0%          116      18983
    1587        0        0   100.0%          116      18983
    1557        0        0   100.0%          116      18983
    1583        0        0   100.0%          116      18983
    1553        0        0   100.0%          116      18983
    1557        0        0   100.0%          116      18983
    1582        0        0   100.0%          116      18983
    1585        0        0   100.0%          116      18983
    1586        0        5   100.0%          116      18983
    6718        0     3155   100.0%          116      18983
    1582        0        0   100.0%          116      18983
    1595        0        0   100.0%          116      18983
    1588        0        0   100.0%          116      18983
    1583        0        0   100.0%          116      18983
    1589        0        0   100.0%          116      18983
    1581        0        0   100.0%          116      18983
    1585        0        0   100.0%          116      18983
    1570        0        0   100.0%          116      18983
    6821        0     3046   100.0%          116      18983
    1489        0      115   100.0%          116      18983
    1580        0        0   100.0%          116      18983
    1589        0        0   100.0%          116      18983
    1583        0        0   100.0%          116      18983
    1573        0        0   100.0%          116      18983
    1582        1        1    99.9%          116      18983
    1582        0        0   100.0%          116      18983
    1587        0        0   100.0%          116      18983
    1572        0        5   100.0%          116      18983
    1505        0      115   100.0%          116      18983
    1618        0        0   100.0%          116      18983
    1573        0        0   100.0%          116      18983
    1582        0        0   100.0%          116      18983
    1582        0        0   100.0%          116      18983
    1571        0        0   100.0%          116      18983
    1583        0        0   100.0%          116      18983
    1584        0        0   100.0%          116      18983
    1574        0        4   100.0%          116      18983
    6750        0     3154   100.0%          116      18984
    1568        0        0   100.0%          116      18984
    1583        0        0   100.0%          116      18984
    1573        0        0   100.0%          116      18984
    1580        0        0   100.0%          116      18984
    1574        0        0   100.0%          116      18984
    1586        0        0   100.0%          116      18984
    1570        0        0   100.0%          116      18984
    1597        0        0   100.0%          116      18984
    6838        0     3041   100.0%          116      18984
    1492        0      116   100.0%          116      18984
    1618        0        0   100.0%          116      18984
    1570        0        0   100.0%          116      18984
    1597        0        0   100.0%          116      18984
    1590        0        0   100.0%          116      18984
    1571        0        0   100.0%          116      18984
    1618        0        0   100.0%          116      18984
    1589        0        0   100.0%          116      18984
    1574        0        4   100.0%          116      18984
    6766        0     3149   100.0%          116      18984
    1567        0        0   100.0%          116      18984
    1598        0        0   100.0%          116      18984
    1580        0        0   100.0%          116      18984
    1584        0        0   100.0%          116      18984
    1584        0        0   100.0%          116      18984
    1554        0        0   100.0%          116      18984
    1589        0        0   100.0%          116      18984
    1591        0        5   100.0%          116      18984
    6820        0     3197   100.0%          116      18984
    1567        0        0   100.0%          116      18984
    1583        0        0   100.0%          116      18984
    1584        0        0   100.0%          116      18984
    1585        0        0   100.0%          116      18984
    1588        2        1    99.9%          116      18984
    1568        0        0   100.0%          116      18984
    1589        0        0   100.0%          116      18984
    1569        0        0   100.0%          116      18984
    6864        0     3040   100.0%          116      18984
    1500        1      115    99.9%          116      18984
    1568        0        0   100.0%          116      18984
    1584        0        0   100.0%          116      18984
    1569        0        0   100.0%          116      18984
    1587        0        0   100.0%          116      18984
    1587        1        1    99.9%          116      18984
    1587        0        0   100.0%          116      18984
    1557        0        0   100.0%          116      18984
    1622        0        5   100.0%          116      18984
    6822        0     3148   100.0%          116      18984
    1584        0        0   100.0%          116      18984
    1575        0        0   100.0%          116      18984
    1565        0        0   100.0%          116      18984
    1596        0        0   100.0%          116      18984
    1569        1        1    99.9%          116      18984
    1556        0        0   100.0%          116      18984
    1573        0        0   100.0%          116      18984
    1559        0        5   100.0%          116      18984
    4763        0     5385   100.0%          116      18984
    1582        0        0   100.0%          116      18984
    1571        0        0   100.0%          116      18984
    1589        0        0   100.0%          116      18984
    1587        0        0   100.0%          116      18984
    1691        0       37   100.0%          116      18984
    1569        0        0   100.0%          116      18984
    1573        0        0   100.0%          116      18984
    1596        0        0   100.0%          116      18984
    6889        0     3032   100.0%          116      18984
    1516        0      115   100.0%          116      18984
    1571        0        0   100.0%          116      18984
    1570        0        0   100.0%          116      18984
    1568        0        0   100.0%          116      18984
    1558        0        0   100.0%          116      18984
    1585        0        0   100.0%          116      18984
    1549        0        0   100.0%          116      18984
    1585        0        0   100.0%          116      18984
    1588        0        5   100.0%          116      18984
    6808        0     3141   100.0%          116      18984
    1568        0        0   100.0%          116      18985
    1589        0        0   100.0%          116      18985
    1587        0        0   100.0%          116      18985
    1554        0        0   100.0%          116      18985
    1569        1        1    99.9%          116      18985
    1567        0        0   100.0%          116      18985
    1583        0        0   100.0%          116      18985
    1574        0        5   100.0%          116      18985
    6893        0     3025   100.0%          116      18985
    1583        0        0   100.0%          116      18985
    1568        0        0   100.0%          116      18985
    1585        0        0   100.0%          116      18985
    1567        0        0   100.0%          116      18985
    1597        0        0   100.0%          116      18985
    1583        1        1    99.9%          116      18985
    1583        0        0   100.0%          116      18985
    1618        0        0   100.0%          116      18985
    6907        0     3029   100.0%          116      18985
    1506        0      115   100.0%          116      18985
    1570        0        0   100.0%          116      18985
    1585        0        0   100.0%          116      18985
    1582        0        0   100.0%          116      18985
    1622        0        0   100.0%          116      18985
    1569        0        0   100.0%          116      18985
    1571        0        0   100.0%          116      18985
    1557        0        0   100.0%          116      18985
    1585        0        5   100.0%          116      18985
    6787        0     3139   100.0%          116      18985
    1584        0        0   100.0%          116      18985
    1582        0        0   100.0%          116      18985
    1586        0        0   100.0%          116      18985
    1583        0        0   100.0%          116      18985
    1584        0        0   100.0%          116      18985
    1571        0        0   100.0%          116      18985
    1804        0       14   100.0%          116      18985
    1574        0        3   100.0%          116      18985
    6892        0     3025   100.0%          116      18985
    1476        0      115   100.0%          117      18985
    1582        0        0   100.0%          117      18985
    1573        0        0   100.0%          117      18985
    1583        0        0   100.0%          117      18985
    1570        0        0   100.0%          117      18985
    1601        0        0   100.0%          117      18985
    1566        0        0   100.0%          117      18985
    1587        0        0   100.0%          117      18985
    4884        0     5270   100.0%          117      18985
    1503        0      115   100.0%          117      18985
    1555        0        0   100.0%          117      18985
    1584        0        0   100.0%          117      18985
    1567        0        0   100.0%          117      18985
    1579        0        0   100.0%          117      18985
    1620        0        0   100.0%          117      18985
    1583        0        0   100.0%          117      18985
    1589        0        0   100.0%          117      18985
    1602        0        5   100.0%          117      18985
    6827        0     3141   100.0%          117      18985
    1547        0        0   100.0%          117      18985
    1574        0        0   100.0%          117      18985
    1588        0        0   100.0%          117      18985
    1582        0        0   100.0%          117      18985
    1588        0        0   100.0%          117      18985
    1579        0        0   100.0%          117      18985
    1599        0        0   100.0%          117      18985
    1580        0        0   100.0%          117      18985
    6901        0     3026   100.0%          117      18985
