Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
 1586846    57627    23153    96.5%           55      19092
 1567807    57789    22668    96.4%           55      19082
 1555300    57720    22291    96.4%           55      19073
 1531580    57660    21966    96.4%           55      19061
 1485542    54580    31011    96.5%           55      19036
 1595788    56821    23211    96.6%           55      19108
 1575196    56312    21559    96.5%           55      19100
 1609723    58976    21777    96.5%           55      19095
  732724    93861    64619    88.6%           55      18592
  870409    94695    23433    90.2%           55      18762
  943269    97805    25704    90.6%           55      19079
  893389    94089    23122    90.5%           56      19071
  912887    89720    32155    91.1%           56      19125
  990616    91733    23537    91.5%           56      19054
  989979    94725    22041    91.3%           56      19110
  991564    93237    22325    91.4%           56      19104
  981148    92520    23031    91.4%           56      19094
  947717    92367    25073    91.1%           56      19084
  987060    94644    24058    91.3%           56      19073
  923244    84923    29018    91.6%           56      19127
 1050961    93360    20182    91.8%           56      19120
 1057110    94016    20143    91.8%           56      19114
 1044805    91330    21444    92.0%           56      19104
 1009526    89318    23777    91.9%           56      18918
 1046594    90630    24597    92.0%           56      19090
 1057335    92898    21375    91.9%           56      19081
 1020975    88109    23281    92.1%           56      18910
 1081944    84698    21602    92.7%           56      19125
 1133494    89314    23283    92.7%           56      19118
 1127294    91280    21188    92.5%           56      19111
 1083844    84414    23735    92.8%           56      19101
 1089337    87301    20486    92.6%           56      19091
 1079601    82844    21607    92.9%           56      19083
 1111715    89995    20673    92.5%           56      19074
 1098962    83882    26597    92.9%           56      19108
 1212663    86364    24384    93.4%           56      19121
 1184351    84464    20881    93.3%           56      19115
 1119302    82516    26132    93.1%           56      19084
 1124815    80698    21214    93.3%           56      19100
 1115457    80712    21060    93.3%           56      19090
 1089973    74020    24775    93.6%           56      19080
 1063365    77280    30076    93.2%           56      19067
  971291    63986    17590    93.8%           56      19124
    9604        0     3055   100.0%           56      19123
    1600        0        0   100.0%           56      19123
    9724     1379       77    87.6%           57      19128
   35232      250        0    99.3%           58      19128
   35108        0       92   100.0%           58      19128
   38835      121        0    99.7%           58      19128
   34575       58       13    99.8%           58      19128
   15822        0     5293   100.0%           59      19129
    1616        0        0   100.0%           59      19129
    1610        0        0   100.0%           59      19129
    1599        0        2   100.0%           59      19129
    1646        0        0   100.0%           59      19129
    1600        0        0   100.0%           59      19129
    1599        1        4    99.9%           59      19129
    6966        0     3057   100.0%           59      19129
    1584        0        0   100.0%           59      19129
    1587        0        0   100.0%           59      19129
    1647        0        0   100.0%           59      19129
    1511        0       94   100.0%           59      19129
    1600        0        0   100.0%           59      19129
    1600        0        0   100.0%           59      19129
    6949        0     3089   100.0%           59      19129
    1614        0        0   100.0%           59      19129
    1610        0        0   100.0%           59      19129
    1611        0        0   100.0%           59      19129
    1541        0       63   100.0%           59      19129
    1596        0        0   100.0%           59      19129
    1645        0        0   100.0%           59      19129
    1650        0        4   100.0%           59      19129
    1597        0        0   100.0%           59      19129
    1614        0        0   100.0%           59      19129
    1615        0        0   100.0%           59      19129
    1537        0       53   100.0%           59      19129
    1597        0        0   100.0%           59      19129
    1586        0        0   100.0%           59      19129
    1614        0        6   100.0%           59      19129
    6894        0     3117   100.0%           59      19129
    1610        0        0   100.0%           59      19129
    1611        0        0   100.0%           59      19129
    1601        0        0   100.0%           59      19129
    1615        0        0   100.0%           59      19129
    1601        0        0   100.0%           59      19129
    1599        0        5   100.0%           59      19129
    6972        0     3055   100.0%           59      19129
    1626        0        0   100.0%           59      19129
    1597        0        0   100.0%           59      19129
    1614        0        0   100.0%           59      19129
    1527        0       87   100.0%           59      19129
    1584        0        0   100.0%           59      19129
    1596        0        0   100.0%           59      19129
    6995        0     3055   100.0%           59      19129
    1585        0        0   100.0%           59      19129
    1613        0        0   100.0%           59      19129
    1626        0        0   100.0%           59      19129
    1513        0       87   100.0%           59      19129
    1612        0        0   100.0%           59      19129
    1617        0        0   100.0%           59      19129
    1630        0        5   100.0%           59      19129
    1594        0        0   100.0%           59      19130
    1616        0        0   100.0%           59      19130
    1615        0        0   100.0%           59      19130
    1512        0       87   100.0%           59      19130
    1609        0        0   100.0%           59      19130
    1616        0        0   100.0%           59      19130
    1590        0        5   100.0%           59      19130
    6959        0     3088   100.0%           59      19130
    1609        0        0   100.0%           59      19130
    1616        0        0   100.0%           59      19130
    1589        0        0   100.0%           59      19130
    1647        0        0   100.0%           59      19130
    1601        0        0   100.0%           59      19130
    1616        0        5   100.0%           59      19130
    6961        0     3110   100.0%           59      19130
    1597        0        1   100.0%           59      19130
    1613        0        0   100.0%           59      19130
    1611        0        0   100.0%           59      19130
    1624        0       57   100.0%           59      19130
    9938       64        0    99.4%           59      19130
    2975       19        3    99.4%           59      19130
    9815        0     3318   100.0%           59      19130
    3636        0      267   100.0%           59      19130
    1613        0        0   100.0%           59      19130
    6566        0      167   100.0%           59      19130
    3630        0       50   100.0%            3      18179
    1593        0        0   100.0%            3      16737
    1611        0        0   100.0%            3      15140
    6964        0     3123   100.0%            3      13623
    1615        0        0   100.0%            3      12122
    1583        0        0   100.0%            3      10541
    1610        0        0   100.0%            3       8934
    1596        0       22   100.0%            3       7377
    1616        0        0   100.0%            3       6014
    1598        0        0   100.0%            3       4827
    6162        0     2669   100.0%            3       3439
    1568        0        0   100.0%            3       2723
    1585        0        0   100.0%            3       2180
    1237      373        0    76.8%            3        724
   25874     2615      240    90.8%            4        196
    1621        0        0   100.0%            6        200

Ending tracing...
