Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  369628    20404        0    94.8%           12      18794
  370339    19318        0    95.0%           12      18843
  370662    20154        0    94.8%           12      18890
  370104    20472       33    94.8%           12      18938
  398907    23222        0    94.5%           12      18990
  374443    19383     2292    95.1%           12      19040
  367909    19399     1207    95.0%           12      19093
  366705    20199        0    94.8%           12      19141
  370425    21357        0    94.5%           12      19189
  368532    20871        0    94.6%           12      19236
  402453    21370        0    95.0%           12      19288
  374782    19353        0    95.1%           12      19336
  373824    19681       33    95.0%           12      19384
  372888    20501        0    94.8%           12      19431
  373084    19731        0    95.0%           12      19480
  375252    19701     3025    95.0%           12      19527
  367426    20915        0    94.6%           12      19576
  373607    19007        0    95.2%           12      19624
  365985    22355        0    94.2%           12      19670
  370970    21022        0    94.6%           12      19707
  366172    21612        0    94.4%           12      19707
  366055    21884       32    94.4%           12      19707
  389447    23163        0    94.4%           12      19706
  357691    21005        0    94.5%           12      19706
  368856    17178     3024    95.6%           12      19707
  360137    19470        0    94.9%           12      19706
  362049    19024        0    95.0%           12      19706
  397385    22241        0    94.7%           12      19707
  372018    21854        0    94.5%           12      19707
  369298    21776        0    94.4%           12      19706
  372411    21732        0    94.5%           12      19706
  371685    21479       32    94.5%           12      19706
  368315    22424        0    94.3%           12      19706
  375853    19377     3025    95.1%           12      19707
  368870    21446        0    94.5%           12      19706
  370428    21915        0    94.4%           12      19706
  363000    21394       87    94.4%           12      19706
  367300    21347        0    94.5%           12      19706
  367007    21421        0    94.5%           12      19706
  366945    21286        0    94.5%           12      19706
  393089    22524       32    94.6%           12      19706
  378007    21730        0    94.6%           12      19706
  366059    21355        0    94.5%           12      19706
  374270    17997     3024    95.4%           12      19706
  384166    21858        0    94.6%           12      19706
  388850    22703        0    94.5%           12      19705
  367905    21363        0    94.5%           12      19705
  372208    21367        0    94.6%           12      19705
  371169    21317        0    94.6%           12      19705
  371940    21274       32    94.6%           12      19705
  371857    21115        0    94.6%           12      19705
  371434    20928        0    94.7%           12      19705
  376080    18110     3024    95.4%           12      19705
  370985    21382        0    94.6%           12      19704
  368255    21311        0    94.5%           12      19704
  369777    21058        0    94.6%           12      19704
  366619    20864        0    94.6%           12      19704
  368773    20794        0    94.7%           12      19703
  391710    22330        0    94.6%           12      19704
  369470    21332       32    94.5%           12      19703
  367041    20903        0    94.6%           12      19704
  375448    15749     5249    96.0%           12      19703
  370232    20967       37    94.6%           12      19704
  369144    20783        0    94.7%           12      19703
  372011    21136        0    94.6%           12      19703
  370411    20689        0    94.7%           12      19703
  367717    20294        0    94.8%           12      19703
  370419    20944        0    94.6%           12      19702
  371489    20754       32    94.7%           12      19703
  371123    20866        0    94.7%           12      19703
  370780    20563        0    94.7%           12      19702
  375246    17398     3024    95.6%           12      19703
